count,as_of_year,county_name,state_name
"819","2015","Terrebonne Parish","Louisiana"
"681","2016","Terrebonne Parish","Louisiana"
"749","2017","Terrebonne Parish","Louisiana"
"138","2015","Union Parish","Louisiana"
"137","2016","Union Parish","Louisiana"
"168","2017","Union Parish","Louisiana"
"398","2015","Vermilion Parish","Louisiana"
"363","2016","Vermilion Parish","Louisiana"
"401","2017","Vermilion Parish","Louisiana"
"332","2015","Vernon Parish","Louisiana"
"353","2016","Vernon Parish","Louisiana"
"352","2017","Vernon Parish","Louisiana"
"205","2015","Washington Parish","Louisiana"
"227","2016","Washington Parish","Louisiana"
"262","2017","Washington Parish","Louisiana"
"218","2015","Webster Parish","Louisiana"
"205","2016","Webster Parish","Louisiana"
"218","2017","Webster Parish","Louisiana"
"343","2015","West Baton Rouge Parish","Louisiana"
"397","2016","West Baton Rouge Parish","Louisiana"
"383","2017","West Baton Rouge Parish","Louisiana"
"36","2015","West Carroll Parish","Louisiana"
"32","2016","West Carroll Parish","Louisiana"
"58","2017","West Carroll Parish","Louisiana"
"101","2015","West Feliciana Parish","Louisiana"
"96","2016","West Feliciana Parish","Louisiana"
"105","2017","West Feliciana Parish","Louisiana"
"52","2015","Winn Parish","Louisiana"
"53","2016","Winn Parish","Louisiana"
"58","2017","Winn Parish","Louisiana"
"1","2017","","Maine"
"903","2015","Androscoggin County","Maine"
"1102","2016","Androscoggin County","Maine"
"1185","2017","Androscoggin County","Maine"
"256","2015","Aroostook County","Maine"
"324","2016","Aroostook County","Maine"
"316","2017","Aroostook County","Maine"
"3691","2015","Cumberland County","Maine"
"4256","2016","Cumberland County","Maine"
"4120","2017","Cumberland County","Maine"
"129","2015","Franklin County","Maine"
"148","2016","Franklin County","Maine"
"188","2017","Franklin County","Maine"
"369","2015","Hancock County","Maine"
"469","2016","Hancock County","Maine"
"478","2017","Hancock County","Maine"
"761","2015","Kennebec County","Maine"
"916","2016","Kennebec County","Maine"
"949","2017","Kennebec County","Maine"
"327","2015","Knox County","Maine"
"367","2016","Knox County","Maine"
"389","2017","Knox County","Maine"
"269","2015","Lincoln County","Maine"
"341","2016","Lincoln County","Maine"
"343","2017","Lincoln County","Maine"
"340","2015","Oxford County","Maine"
"426","2016","Oxford County","Maine"
"503","2017","Oxford County","Maine"
"1206","2015","Penobscot County","Maine"
"1450","2016","Penobscot County","Maine"
"1471","2017","Penobscot County","Maine"
"103","2015","Piscataquis County","Maine"
"133","2016","Piscataquis County","Maine"
"114","2017","Piscataquis County","Maine"
"370","2015","Sagadahoc County","Maine"
"496","2016","Sagadahoc County","Maine"
"454","2017","Sagadahoc County","Maine"
"263","2015","Somerset County","Maine"
"313","2016","Somerset County","Maine"
"364","2017","Somerset County","Maine"
"258","2015","Waldo County","Maine"
"300","2016","Waldo County","Maine"
"326","2017","Waldo County","Maine"
"179","2015","Washington County","Maine"
"197","2016","Washington County","Maine"
"213","2017","Washington County","Maine"
"2402","2015","York County","Maine"
"2907","2016","York County","Maine"
"3086","2017","York County","Maine"
"12","2015","","Maryland"
"7","2016","","Maryland"
"3","2017","","Maryland"
"398","2015","Allegany County","Maryland"
"477","2016","Allegany County","Maryland"
"494","2017","Allegany County","Maryland"
"7754","2015","Anne Arundel County","Maryland"
"8486","2016","Anne Arundel County","Maryland"
"9400","2017","Anne Arundel County","Maryland"
"7829","2015","Baltimore County","Maryland"
"8811","2016","Baltimore County","Maryland"
"9127","2017","Baltimore County","Maryland"
"3919","2015","Baltimore city","Maryland"
"4736","2016","Baltimore city","Maryland"
"5147","2017","Baltimore city","Maryland"
"1220","2015","Calvert County","Maryland"
"1425","2016","Calvert County","Maryland"
"1578","2017","Calvert County","Maryland"
"288","2015","Caroline County","Maryland"
"289","2016","Caroline County","Maryland"
"332","2017","Caroline County","Maryland"
"2108","2015","Carroll County","Maryland"
"2424","2016","Carroll County","Maryland"
"2362","2017","Carroll County","Maryland"
"1002","2015","Cecil County","Maryland"
"1146","2016","Cecil County","Maryland"
"1255","2017","Cecil County","Maryland"
"2482","2015","Charles County","Maryland"
"2831","2016","Charles County","Maryland"
"2992","2017","Charles County","Maryland"
"212","2015","Dorchester County","Maryland"
"258","2016","Dorchester County","Maryland"
"255","2017","Dorchester County","Maryland"
"3619","2015","Frederick County","Maryland"
"4175","2016","Frederick County","Maryland"
"4660","2017","Frederick County","Maryland"
"182","2015","Garrett County","Maryland"
"213","2016","Garrett County","Maryland"
"207","2017","Garrett County","Maryland"
"3067","2015","Harford County","Maryland"
"3545","2016","Harford County","Maryland"
"3704","2017","Harford County","Maryland"
"4188","2015","Howard County","Maryland"
"4605","2016","Howard County","Maryland"
"4719","2017","Howard County","Maryland"
"157","2015","Kent County","Maryland"
"155","2016","Kent County","Maryland"
"209","2017","Kent County","Maryland"
"10720","2015","Montgomery County","Maryland"
"11532","2016","Montgomery County","Maryland"
"11512","2017","Montgomery County","Maryland"
"8016","2015","Prince George's County","Maryland"
"9122","2016","Prince George's County","Maryland"
"9955","2017","Prince George's County","Maryland"
"692","2015","Queen Anne's County","Maryland"
"715","2016","Queen Anne's County","Maryland"
"885","2017","Queen Anne's County","Maryland"
"93","2015","Somerset County","Maryland"
"104","2016","Somerset County","Maryland"
"123","2017","Somerset County","Maryland"
"1291","2015","St. Mary's County","Maryland"
"1439","2016","St. Mary's County","Maryland"
"1585","2017","St. Mary's County","Maryland"
"328","2015","Talbot County","Maryland"
"301","2016","Talbot County","Maryland"
"429","2017","Talbot County","Maryland"
"1318","2015","Washington County","Maryland"
"1478","2016","Washington County","Maryland"
"1596","2017","Washington County","Maryland"
"759","2015","Wicomico County","Maryland"
"872","2016","Wicomico County","Maryland"
"949","2017","Wicomico County","Maryland"
"534","2015","Worcester County","Maryland"
"574","2016","Worcester County","Maryland"
"660","2017","Worcester County","Maryland"
"3","2015","","Massachusetts"
"1","2016","","Massachusetts"
"5","2017","","Massachusetts"
"2218","2015","Barnstable County","Massachusetts"
"2613","2016","Barnstable County","Massachusetts"
"2627","2017","Barnstable County","Massachusetts"
"1023","2015","Berkshire County","Massachusetts"
"1161","2016","Berkshire County","Massachusetts"
"1242","2017","Berkshire County","Massachusetts"
"4971","2015","Bristol County","Massachusetts"
"5972","2016","Bristol County","Massachusetts"
"6159","2017","Bristol County","Massachusetts"
"115","2015","Dukes County","Massachusetts"
"138","2016","Dukes County","Massachusetts"
"135","2017","Dukes County","Massachusetts"
"8353","2015","Essex County","Massachusetts"
"9263","2016","Essex County","Massachusetts"
"9301","2017","Essex County","Massachusetts"
"540","2015","Franklin County","Massachusetts"
"656","2016","Franklin County","Massachusetts"
"635","2017","Franklin County","Massachusetts"
"3673","2015","Hampden County","Massachusetts"
"4472","2016","Hampden County","Massachusetts"
"4608","2017","Hampden County","Massachusetts"
"1266","2015","Hampshire County","Massachusetts"
"1438","2016","Hampshire County","Massachusetts"
"1408","2017","Hampshire County","Massachusetts"
"15521","2015","Middlesex County","Massachusetts"
"16869","2016","Middlesex County","Massachusetts"
"16393","2017","Middlesex County","Massachusetts"
"85","2015","Nantucket County","Massachusetts"
"101","2016","Nantucket County","Massachusetts"
"105","2017","Nantucket County","Massachusetts"
"7876","2015","Norfolk County","Massachusetts"
"8253","2016","Norfolk County","Massachusetts"
"8431","2017","Norfolk County","Massachusetts"
"5913","2015","Plymouth County","Massachusetts"
"6794","2016","Plymouth County","Massachusetts"
"7078","2017","Plymouth County","Massachusetts"
"5471","2015","Suffolk County","Massachusetts"
"5712","2016","Suffolk County","Massachusetts"
"5654","2017","Suffolk County","Massachusetts"
"8541","2015","Worcester County","Massachusetts"
"9904","2016","Worcester County","Massachusetts"
"10233","2017","Worcester County","Massachusetts"
"96","2015","","Michigan"
"31","2016","","Michigan"
"22","2017","","Michigan"
"38","2015","Alcona County","Michigan"
"47","2016","Alcona County","Michigan"
"47","2017","Alcona County","Michigan"
"37","2015","Alger County","Michigan"
"41","2016","Alger County","Michigan"
"48","2017","Alger County","Michigan"
"1545","2015","Allegan County","Michigan"
"1637","2016","Allegan County","Michigan"
"1685","2017","Allegan County","Michigan"
"144","2015","Alpena County","Michigan"
"179","2016","Alpena County","Michigan"
"127","2017","Alpena County","Michigan"
"143","2015","Antrim County","Michigan"
"186","2016","Antrim County","Michigan"
"196","2017","Antrim County","Michigan"
"67","2015","Arenac County","Michigan"
"88","2016","Arenac County","Michigan"
"113","2017","Arenac County","Michigan"
"14","2015","Baraga County","Michigan"
"21","2016","Baraga County","Michigan"
"25","2017","Baraga County","Michigan"
"742","2015","Barry County","Michigan"
"891","2016","Barry County","Michigan"
"931","2017","Barry County","Michigan"
"944","2015","Bay County","Michigan"
"995","2016","Bay County","Michigan"
"1130","2017","Bay County","Michigan"
"120","2015","Benzie County","Michigan"
"142","2016","Benzie County","Michigan"
"146","2017","Benzie County","Michigan"
"1486","2015","Berrien County","Michigan"
"1569","2016","Berrien County","Michigan"
"1752","2017","Berrien County","Michigan"
"266","2015","Branch County","Michigan"
"338","2016","Branch County","Michigan"
"356","2017","Branch County","Michigan"
"1257","2015","Calhoun County","Michigan"
"1421","2016","Calhoun County","Michigan"
"1530","2017","Calhoun County","Michigan"
"461","2015","Cass County","Michigan"
"538","2016","Cass County","Michigan"
"561","2017","Cass County","Michigan"
"173","2015","Charlevoix County","Michigan"
"222","2016","Charlevoix County","Michigan"
"244","2017","Charlevoix County","Michigan"
"113","2015","Cheboygan County","Michigan"
"150","2016","Cheboygan County","Michigan"
"167","2017","Cheboygan County","Michigan"
"87","2015","Chippewa County","Michigan"
"87","2016","Chippewa County","Michigan"
"101","2017","Chippewa County","Michigan"
"163","2015","Clare County","Michigan"
"236","2016","Clare County","Michigan"
"261","2017","Clare County","Michigan"
"910","2015","Clinton County","Michigan"
"1072","2016","Clinton County","Michigan"
"999","2017","Clinton County","Michigan"
"100","2015","Crawford County","Michigan"
"108","2016","Crawford County","Michigan"
"103","2017","Crawford County","Michigan"
"117","2015","Delta County","Michigan"
"112","2016","Delta County","Michigan"
"133","2017","Delta County","Michigan"
"81","2015","Dickinson County","Michigan"
"115","2016","Dickinson County","Michigan"
"116","2017","Dickinson County","Michigan"
"1250","2015","Eaton County","Michigan"
"1466","2016","Eaton County","Michigan"
"1532","2017","Eaton County","Michigan"
"223","2015","Emmet County","Michigan"
"279","2016","Emmet County","Michigan"
"320","2017","Emmet County","Michigan"
"3843","2015","Genesee County","Michigan"
"4418","2016","Genesee County","Michigan"
"4594","2017","Genesee County","Michigan"
"173","2015","Gladwin County","Michigan"
"193","2016","Gladwin County","Michigan"
"215","2017","Gladwin County","Michigan"
"61","2015","Gogebic County","Michigan"
"85","2016","Gogebic County","Michigan"
"84","2017","Gogebic County","Michigan"
"934","2015","Grand Traverse County","Michigan"
"1022","2016","Grand Traverse County","Michigan"
"1006","2017","Grand Traverse County","Michigan"
"249","2015","Gratiot County","Michigan"
"314","2016","Gratiot County","Michigan"
"331","2017","Gratiot County","Michigan"
"375","2015","Hillsdale County","Michigan"
"383","2016","Hillsdale County","Michigan"
"419","2017","Hillsdale County","Michigan"
"137","2015","Houghton County","Michigan"
"122","2016","Houghton County","Michigan"
"143","2017","Houghton County","Michigan"
"189","2015","Huron County","Michigan"
"229","2016","Huron County","Michigan"
"206","2017","Huron County","Michigan"
"2705","2015","Ingham County","Michigan"
"3046","2016","Ingham County","Michigan"
"3368","2017","Ingham County","Michigan"
"645","2015","Ionia County","Michigan"
"714","2016","Ionia County","Michigan"
"780","2017","Ionia County","Michigan"
"127","2015","Iosco County","Michigan"
"139","2016","Iosco County","Michigan"
"176","2017","Iosco County","Michigan"
"63","2015","Iron County","Michigan"
"71","2016","Iron County","Michigan"
"61","2017","Iron County","Michigan"
"411","2015","Isabella County","Michigan"
"532","2016","Isabella County","Michigan"
"515","2017","Isabella County","Michigan"
"1515","2015","Jackson County","Michigan"
"1731","2016","Jackson County","Michigan"
"1874","2017","Jackson County","Michigan"
"3110","2015","Kalamazoo County","Michigan"
"3506","2016","Kalamazoo County","Michigan"
"3645","2017","Kalamazoo County","Michigan"
"120","2015","Kalkaska County","Michigan"
"158","2016","Kalkaska County","Michigan"
"198","2017","Kalkaska County","Michigan"
"9653","2015","Kent County","Michigan"
"10083","2016","Kent County","Michigan"
"9968","2017","Kent County","Michigan"
"10","2015","Keweenaw County","Michigan"
"4","2016","Keweenaw County","Michigan"
"13","2017","Keweenaw County","Michigan"
"35","2015","Lake County","Michigan"
"51","2016","Lake County","Michigan"
"66","2017","Lake County","Michigan"
"1022","2015","Lapeer County","Michigan"
"1084","2016","Lapeer County","Michigan"
"1219","2017","Lapeer County","Michigan"
"148","2015","Leelanau County","Michigan"
"195","2016","Leelanau County","Michigan"
"196","2017","Leelanau County","Michigan"
"976","2015","Lenawee County","Michigan"
"1093","2016","Lenawee County","Michigan"
"1085","2017","Lenawee County","Michigan"
"3221","2015","Livingston County","Michigan"
"3385","2016","Livingston County","Michigan"
"3381","2017","Livingston County","Michigan"
"35","2015","Luce County","Michigan"
"33","2016","Luce County","Michigan"
"32","2017","Luce County","Michigan"
"36","2015","Mackinac County","Michigan"
"27","2016","Mackinac County","Michigan"
"45","2017","Mackinac County","Michigan"
"10413","2015","Macomb County","Michigan"
"11975","2016","Macomb County","Michigan"
"12672","2017","Macomb County","Michigan"
"113","2015","Manistee County","Michigan"
"162","2016","Manistee County","Michigan"
"181","2017","Manistee County","Michigan"
"409","2015","Marquette County","Michigan"
"452","2016","Marquette County","Michigan"
"451","2017","Marquette County","Michigan"
"138","2015","Mason County","Michigan"
"174","2016","Mason County","Michigan"
"218","2017","Mason County","Michigan"
"310","2015","Mecosta County","Michigan"
"370","2016","Mecosta County","Michigan"
"431","2017","Mecosta County","Michigan"
"131","2015","Menominee County","Michigan"
"112","2016","Menominee County","Michigan"
"135","2017","Menominee County","Michigan"
"999","2015","Midland County","Michigan"
"1042","2016","Midland County","Michigan"
"1179","2017","Midland County","Michigan"
"121","2015","Missaukee County","Michigan"
"98","2016","Missaukee County","Michigan"
"140","2017","Missaukee County","Michigan"
"1651","2015","Monroe County","Michigan"
"1978","2016","Monroe County","Michigan"
"2070","2017","Monroe County","Michigan"
"617","2015","Montcalm County","Michigan"
"652","2016","Montcalm County","Michigan"
"813","2017","Montcalm County","Michigan"
"57","2015","Montmorency County","Michigan"
"59","2016","Montmorency County","Michigan"
"63","2017","Montmorency County","Michigan"
